
2;0;8;0;9;0;9
3;0;8;0;0;0;0
4;0;8;0;5;5;0
5;0;8;0;7;7;0
6;0;8;0;7;6;1
7;0;8;0;6;6;0

0;0;8;1;3;0;3
1;0;8;1;0;0;0
2;0;8;1;2;0;2
3;0;8;1;0;0;0
4;0;8;1;4;4;0
5;0;8;1;4;4;0
6;0;8;1;7;7;0
7;0;8;1;8;8;0

0;10;8;0;8;1;7
1;10;8;0;0;0;0
2;10;8;0;0;0;0
3;10;8;0;0;0;0
4;10;8;0;10;10;0
5;10;8;0;0;0;0
6;10;8;0;0;0;0
7;10;8;0;10;10;0

0;10;8;1;7;0;7
1;10;8;1;0;0;0
2;10;8;1;0;0;0
3;10;8;1;0;0;0
4;10;8;1;8;8;0
5;10;8;1;0;0;0
6;10;8;1;3;0;3
7;10;8;1;10;10;0

0;12;8;0;6;0;6
1;12;8;0;0;0;0
2;12;8;0;0;0;0
3;12;8;0;0;0;0
4;12;8;0;6;6;0
5;12;8;0;7;7;0
6;12;8;0;3;0;3
7;12;8;0;10;10;0

0;12;8;1;4;0;4
1;12;8;1;0;0;0
2;12;8;1;0;0;0
3;12;8;1;0;0;0
4;12;8;1;3;3;0
5;12;8;1;2;2;0
6;12;8;1;0;0;0
7;12;8;1;8;8;0

0;14;8;0;10;0;10
1;14;8;0;0;0;0
2;14;8;0;1;0;1
3;14;8;0;0;0;0
4;14;8;0;10;10;0
5;14;8;0;6;6;0
6;14;8;0;2;1;1
7;14;8;0;10;10;0

0;14;8;1;10;0;10
1;14;8;1;0;0;0
2;14;8;1;0;0;0
3;14;8;1;0;0;0
4;14;8;1;7;7;0
5;14;8;1;6;6;0
6;14;8;1;0;0;0
7;14;8;1;10;10;0

0;16;8;0;10;0;10
1;16;8;0;1;0;1
2;16;8;0;0;0;0
3;16;8;0;0;0;0
4;16;8;0;9;9;0
5;16;8;0;6;3;3
6;16;8;0;4;0;4
7;16;8;0;10;10;0

0;16;8;1;7;0;7
1;16;8;1;0;0;0
2;16;8;1;3;0;3
3;16;8;1;0;0;0
4;16;8;1;6;6;0
5;16;8;1;1;1;0
6;16;8;1;0;0;0
7;16;8;1;9;9;0

0;18;8;0;10;0;10
1;18;8;0;4;0;4
2;18;8;0;3;0;3
3;18;8;0;2;0;2
4;18;8;0;10;10;0
5;18;8;0;12;10;2
6;18;8;0;6;5;1
7;18;8;0;10;10;0

0;18;8;1;10;0;10
1;18;8;1;5;0;5
2;18;8;1;3;0;3
3;18;8;1;2;0;2
4;18;8;1;11;9;2
5;18;8;1;10;9;1
6;18;8;1;5;5;0
7;18;8;1;12;10;2

0;20;8;0;0;0;0
1;20;8;0;0;0;0
2;20;8;0;0;0;0
3;20;8;0;0;0;0
4;20;8;0;0;0;0
5;20;8;0;0;0;0
6;20;8;0;0;0;0
7;20;8;0;2;2;0

0;20;8;1;9;0;9
1;20;8;1;2;0;2
2;20;8;1;6;0;6
3;20;8;1;0;0;0
4;20;8;1;11;10;1
5;20;8;1;8;5;3
6;20;8;1;8;4;4
7;20;8;1;9;9;0

0;2;8;0;5;0;5
1;2;8;0;0;0;0
2;2;8;0;2;0;2
3;2;8;0;0;0;0
4;2;8;0;0;0;0
5;2;8;0;8;8;0
6;2;8;0;4;3;1
7;2;8;0;5;5;0

0;2;8;1;3;0;3
1;2;8;1;0;0;0
2;2;8;1;5;0;5
3;2;8;1;0;0;0
4;2;8;1;2;2;0
5;2;8;1;4;4;0
6;2;8;1;4;2;2
7;2;8;1;2;2;0

0;4;8;0;5;0;5
1;4;8;0;0;0;0
2;4;8;0;4;0;4
3;4;8;0;0;0;0
4;4;8;0;5;5;0
5;4;8;0;8;8;0
6;4;8;0;5;1;4
7;4;8;0;3;3;0

0;4;8;1;0;0;0
1;4;8;1;0;0;0
2;4;8;1;5;0;5
3;4;8;1;0;0;0
4;4;8;1;3;3;0
5;4;8;1;9;9;0
6;4;8;1;5;2;3
7;4;8;1;3;2;1

0;6;8;0;2;0;2
1;6;8;0;0;0;0
2;6;8;0;2;0;2
3;6;8;0;0;0;0
4;6;8;0;4;4;0
5;6;8;0;5;5;0
6;6;8;0;2;0;2
7;6;8;0;8;8;0

0;6;8;1;5;0;5
1;6;8;1;0;0;0
2;6;8;1;2;0;2
3;6;8;1;0;0;0
4;6;8;1;1;1;0
5;6;8;1;7;7;0
6;6;8;1;1;1;0
7;6;8;1;3;3;0

0;8;8;0;2;0;2
1;8;8;0;0;0;0
2;8;8;0;0;0;0
3;8;8;0;0;0;0
4;8;8;0;1;1;0
5;8;8;0;4;4;0
6;8;8;0;1;1;0
7;8;8;0;8;8;0

0;8;8;1;5;0;5
1;8;8;1;0;0;0
2;8;8;1;1;0;1
3;8;8;1;0;0;0
4;8;8;1;6;6;0
5;8;8;1;2;2;0
6;8;8;1;0;0;0
7;8;8;1;10;10;0

0;16;0;0;10;0;10
1;16;0;0;10;0;10
2;16;0;0;6;0;6
3;16;0;0;10;0;10
4;16;0;0;20;10;10
5;16;0;0;17;9;8
6;16;0;0;15;5;10
7;16;0;0;20;10;10

0;18;0;0;10;0;10
1;18;0;0;10;0;10
2;18;0;0;10;0;10
3;18;0;0;10;0;10
4;18;0;0;19;9;10
5;18;0;0;20;10;10
6;18;0;0;20;10;10
7;18;0;0;20;10;10

0;20;0;0;0;0;0
1;20;0;0;0;0;0
2;20;0;0;0;0;0
3;20;0;0;0;0;0
4;20;0;0;0;0;0
5;20;0;0;0;0;0
6;20;0;0;0;0;0
7;20;0;0;0;0;0

0;22;0;0;0;0;0
1;22;0;0;0;0;0
2;22;0;0;0;0;0
3;22;0;0;0;0;0
4;22;0;0;0;0;0
5;22;0;0;0;0;0
6;22;0;0;0;0;0
7;22;0;0;1;1;0

0;16;0;1;10;0;10
1;16;0;1;3;0;3
2;16;0;1;5;0;5
3;16;0;1;9;0;9
4;16;0;1;19;10;9
5;16;0;1;11;10;1
6;16;0;1;13;10;3
7;16;0;1;15;10;5

0;18;0;1;10;0;10
1;18;0;1;10;0;10
2;18;0;1;10;0;10
3;18;0;1;4;0;4
4;18;0;1;17;10;7
5;18;0;1;18;10;8
6;18;0;1;20;10;10
7;18;0;1;13;10;3

0;20;0;1;0;0;0
1;20;0;1;0;0;0
2;20;0;1;0;0;0
3;20;0;1;1;0;1
4;20;0;1;3;0;3
5;20;0;1;1;1;0
6;20;0;1;1;1;0
7;20;0;1;2;2;0

0;22;0;1;0;0;0
1;22;0;1;0;0;0
2;22;0;1;0;0;0
3;22;0;1;0;0;0
4;22;0;1;0;0;0
5;22;0;1;8;8;0
6;22;0;1;1;1;0
7;22;0;1;0;0;0
